sale_id,sale_date,product_id,product_name,category,subcategory,region,store_id,units_sold,revenue,cost
TRX003693,2025-07-24,P0030,調味料 スタンダード,食品,調味料,関西,S005,8,2951.83,2400.0
TRX000436,2025-07-25,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,北海道,S014,4,22818.06,14400.0
TRX000673,2025-07-25,P0040,水泳 スタンダード,スポーツ,水泳,関東,S001,2,79926.03,40400.0
TRX000895,2025-07-25,P0027,インスタント食品 プレミアム,食品,インスタント食品,北海道,S014,4,4805.63,3200.0
TRX001523,2025-07-25,P0002,スマートフォン スタンダード,家電,スマートフォン,東海,S008,2,217674.15,114400.0
TRX002103,2025-07-25,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,中国・四国,S015,7,11804.78,6300.0
TRX002347,2025-07-25,P0050,フレグランス スタンダード,美容・健康,フレグランス,関東,S002,5,15067.13,7500.0
TRX003579,2025-07-25,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,東北,S012,2,7596.8,4200.0
TRX004135,2025-07-25,P0028,インスタント食品 スタンダード,食品,インスタント食品,東海,S008,1,1726.29,900.0
TRX000376,2025-07-26,P0014,レディーストップス スタンダード,衣料品,レディーストップス,九州,S010,7,180323.69,98000.0
TRX000801,2025-07-26,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,東海,S009,5,29233.16,18000.0
TRX001309,2025-07-26,P0003,タブレット プレミアム,家電,タブレット,東北,S012,3,38047.49,19200.0
TRX001408,2025-07-26,P0024,飲料 スタンダード,食品,飲料,関東,S004,4,2566.34,2000.0
TRX001800,2025-07-26,P0039,水泳 プレミアム,スポーツ,水泳,中国・四国,S015,2,40490.36,20600.0
TRX004506,2025-07-26,P0050,フレグランス スタンダード,美容・健康,フレグランス,北海道,S014,2,6643.56,3000.0
TRX004900,2025-07-26,P0023,飲料 プレミアム,食品,飲料,関東,S003,3,2989.03,1500.0
TRX000443,2025-07-27,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S010,4,7052.48,3600.0
TRX002440,2025-07-27,P0019,シューズ プレミアム,衣料品,シューズ,中国・四国,S015,1,17658.4,8600.0
TRX002726,2025-07-27,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,東北,S012,1,3784.56,2100.0
TRX003126,2025-07-27,P0046,サプリメント スタンダード,美容・健康,サプリメント,九州,S011,11,25208.58,11000.0
TRX005187,2025-07-27,P0011,メンズトップス プレミアム,衣料品,メンズトップス,北海道,S014,2,7091.16,3400.0
TRX000717,2025-07-28,P0049,フレグランス プレミアム,美容・健康,フレグランス,北海道,S014,5,25741.43,14000.0
TRX000854,2025-07-28,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S010,1,1756.53,900.0
TRX000935,2025-07-28,P0046,サプリメント スタンダード,美容・健康,サプリメント,関東,S001,3,6840.26,3000.0
TRX001827,2025-07-28,P0001,スマートフォン プレミアム,家電,スマートフォン,関西,S005,3,264354.27,125400.0
TRX003027,2025-07-28,P0042,スキンケア スタンダード,美容・健康,スキンケア,関西,S007,4,28187.02,15600.0
TRX003047,2025-07-28,P0049,フレグランス プレミアム,美容・健康,フレグランス,関東,S003,6,34452.1,16800.0
TRX003429,2025-07-28,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,東北,S013,4,6985.73,3600.0
TRX003831,2025-07-28,P0024,飲料 スタンダード,食品,飲料,中国・四国,S016,1,666.6,500.0
TRX000179,2025-07-29,P0036,ランニング スタンダード,スポーツ,ランニング,東海,S008,1,16866.95,7900.0
TRX000292,2025-07-29,P0007,イヤホン プレミアム,家電,イヤホン,東海,S008,3,314561.56,137400.0
TRX001370,2025-07-29,P0015,ボトムス プレミアム,衣料品,ボトムス,九州,S011,4,41961.98,18800.0
TRX001895,2025-07-29,P0005,ノートPC プレミアム,家電,ノートPC,九州,S011,1,77995.32,51300.0
TRX002547,2025-07-29,P0011,メンズトップス プレミアム,衣料品,メンズトップス,関西,S005,1,3474.6,1700.0
TRX002794,2025-07-29,P0018,アウター スタンダード,衣料品,アウター,関東,S001,3,12302.97,6000.0
TRX002927,2025-07-29,P0002,スマートフォン スタンダード,家電,スマートフォン,北海道,S014,8,781405.58,457600.0
TRX003045,2025-07-29,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,関西,S007,2,6995.67,3600.0
TRX003416,2025-07-29,P0042,スキンケア スタンダード,美容・健康,スキンケア,北海道,S014,4,27411.6,15600.0
TRX003763,2025-07-29,P0001,スマートフォン プレミアム,家電,スマートフォン,東北,S013,2,172260.22,83600.0
TRX003969,2025-07-29,P0016,ボトムス スタンダード,衣料品,ボトムス,東北,S012,3,74125.55,35400.0
TRX004209,2025-07-29,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,九州,S011,8,948437.01,418400.0
TRX004902,2025-07-29,P0007,イヤホン プレミアム,家電,イヤホン,東海,S008,6,617151.11,274800.0
TRX005024,2025-07-29,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,東北,S012,5,9048.53,4000.0
TRX000382,2025-07-30,P0015,ボトムス プレミアム,衣料品,ボトムス,北海道,S014,2,18048.66,9400.0
TRX000490,2025-07-30,P0001,スマートフォン プレミアム,家電,スマートフォン,東北,S012,1,88680.17,41800.0
TRX004055,2025-07-30,P0012,メンズトップス スタンダード,衣料品,メンズトップス,東海,S009,4,37601.73,18000.0
TRX004093,2025-07-30,P0028,インスタント食品 スタンダード,食品,インスタント食品,関東,S002,5,9194.9,4500.0
TRX000348,2025-07-31,P0008,イヤホン スタンダード,家電,イヤホン,関東,S002,3,352263.95,146700.0
TRX001054,2025-07-31,P0017,アウター プレミアム,衣料品,アウター,関東,S004,1,3749.54,1800.0
TRX003535,2025-07-31,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,東海,S009,2,7706.59,4200.0
TRX004110,2025-07-31,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,北海道,S014,7,11571.43,5600.0
TRX004269,2025-07-31,P0005,ノートPC プレミアム,家電,ノートPC,関西,S006,5,435256.6,256500.0
TRX005191,2025-07-31,P0022,スナック菓子 スタンダード,食品,スナック菓子,北海道,S014,6,11688.16,6600.0
TRX000207,2025-08-01,P0042,スキンケア スタンダード,美容・健康,スキンケア,北海道,S014,6,41518.96,23400.0
TRX002261,2025-08-01,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S010,3,5766.16,2700.0
TRX003738,2025-08-01,P0050,フレグランス スタンダード,美容・健康,フレグランス,東北,S012,1,2999.52,1500.0
TRX003892,2025-08-01,P0014,レディーストップス スタンダード,衣料品,レディーストップス,関西,S006,1,23892.12,14000.0
TRX003930,2025-08-01,P0008,イヤホン スタンダード,家電,イヤホン,東北,S012,5,579781.39,244500.0
TRX004731,2025-08-01,P0045,サプリメント プレミアム,美容・健康,サプリメント,関西,S005,3,23221.3,11700.0
TRX004983,2025-08-01,P0025,健康食品 プレミアム,食品,健康食品,東北,S013,5,7861.45,3500.0
TRX000187,2025-08-02,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,九州,S010,6,9769.66,5400.0
TRX000460,2025-08-02,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,中国・四国,S016,6,10610.56,4800.0
TRX000550,2025-08-02,P0033,アウトドア プレミアム,スポーツ,アウトドア,東海,S009,4,46275.82,26400.0
TRX000754,2025-08-02,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,中国・四国,S015,5,9093.49,4500.0
TRX001189,2025-08-02,P0028,インスタント食品 スタンダード,食品,インスタント食品,中国・四国,S016,1,1907.86,900.0
TRX001487,2025-08-02,P0022,スナック菓子 スタンダード,食品,スナック菓子,東北,S013,2,3872.58,2200.0
TRX001971,2025-08-02,P0019,シューズ プレミアム,衣料品,シューズ,関東,S004,6,107024.1,51600.0
TRX003448,2025-08-02,P0023,飲料 プレミアム,食品,飲料,中国・四国,S015,8,7933.96,4000.0
TRX003479,2025-08-02,P0012,メンズトップス スタンダード,衣料品,メンズトップス,関東,S002,1,9249.84,4500.0
TRX003605,2025-08-02,P0034,アウトドア スタンダード,スポーツ,アウトドア,九州,S010,6,228302.66,129000.0
TRX003758,2025-08-02,P0011,メンズトップス プレミアム,衣料品,メンズトップス,東海,S009,4,13069.38,6800.0
TRX004117,2025-08-02,P0014,レディーストップス スタンダード,衣料品,レディーストップス,九州,S011,1,24697.34,14000.0
TRX000513,2025-08-03,P0011,メンズトップス プレミアム,衣料品,メンズトップス,東海,S008,3,10353.91,5100.0
TRX001159,2025-08-03,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,中国・四国,S016,4,265335.23,146800.0
TRX001889,2025-08-03,P0023,飲料 プレミアム,食品,飲料,東海,S008,1,1148.09,500.0
TRX001965,2025-08-03,P0041,スキンケア プレミアム,美容・健康,スキンケア,九州,S010,1,3765.58,1700.0
TRX002522,2025-08-03,P0008,イヤホン スタンダード,家電,イヤホン,中国・四国,S015,6,724837.67,293400.0
TRX002841,2025-08-03,P0045,サプリメント プレミアム,美容・健康,サプリメント,関西,S005,4,31503.03,15600.0
TRX003370,2025-08-03,P0014,レディーストップス スタンダード,衣料品,レディーストップス,関西,S007,4,103004.01,56000.0
TRX002475,2025-08-04,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,東海,S008,5,78953.9,33500.0
TRX002803,2025-08-04,P0017,アウター プレミアム,衣料品,アウター,関西,S005,5,17206.76,9000.0
TRX002922,2025-08-04,P0022,スナック菓子 スタンダード,食品,スナック菓子,関東,S004,7,13006.18,7700.0
TRX003362,2025-08-04,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,九州,S010,1,6093.05,3600.0
TRX003521,2025-08-04,P0027,インスタント食品 プレミアム,食品,インスタント食品,東海,S008,2,2220.22,1600.0
TRX003728,2025-08-04,P0050,フレグランス スタンダード,美容・健康,フレグランス,中国・四国,S015,6,18087.44,9000.0
TRX003942,2025-08-04,P0006,ノートPC スタンダード,家電,ノートPC,関東,S003,3,273983.19,135600.0
TRX004745,2025-08-04,P0027,インスタント食品 プレミアム,食品,インスタント食品,東海,S009,1,1099.77,800.0
TRX000500,2025-08-05,P0027,インスタント食品 プレミアム,食品,インスタント食品,東海,S008,3,3651.87,2400.0
TRX001327,2025-08-05,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,関西,S005,4,278180.17,146800.0
TRX001542,2025-08-05,P0007,イヤホン プレミアム,家電,イヤホン,九州,S010,5,505883.29,229000.0
TRX003038,2025-08-05,P0016,ボトムス スタンダード,衣料品,ボトムス,関西,S006,1,24127.62,11800.0
TRX003624,2025-08-05,P0045,サプリメント プレミアム,美容・健康,サプリメント,九州,S010,1,7964.58,3900.0
TRX005164,2025-08-05,P0050,フレグランス スタンダード,美容・健康,フレグランス,九州,S010,7,20895.6,10500.0
TRX000004,2025-08-06,P0016,ボトムス スタンダード,衣料品,ボトムス,東北,S012,2,48652.45,23600.0
TRX000384,2025-08-06,P0016,ボトムス スタンダード,衣料品,ボトムス,九州,S011,5,114978.38,59000.0
TRX001529,2025-08-06,P0029,調味料 プレミアム,食品,調味料,北海道,S014,4,5111.27,2800.0
TRX001806,2025-08-06,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,関東,S004,3,43256.84,20100.0
TRX002074,2025-08-06,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東北,S012,2,138646.13,73400.0
TRX002460,2025-08-06,P0017,アウター プレミアム,衣料品,アウター,北海道,S014,3,11480.28,5400.0
TRX002463,2025-08-06,P0033,アウトドア プレミアム,スポーツ,アウトドア,九州,S010,4,48611.12,26400.0
TRX003420,2025-08-06,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,関西,S005,2,123431.66,73400.0
TRX003466,2025-08-06,P0019,シューズ プレミアム,衣料品,シューズ,東海,S009,1,18938.81,8600.0
TRX003783,2025-08-06,P0004,タブレット スタンダード,家電,タブレット,東北,S013,8,91820.06,41600.0
TRX004242,2025-08-06,P0029,調味料 プレミアム,食品,調味料,九州,S010,5,6093.68,3500.0
TRX004249,2025-08-06,P0029,調味料 プレミアム,食品,調味料,九州,S010,1,1308.9,700.0
TRX001138,2025-08-07,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,東北,S012,2,3767.27,1600.0
TRX001294,2025-08-07,P0015,ボトムス プレミアム,衣料品,ボトムス,関東,S001,8,83077.35,37600.0
TRX002497,2025-08-07,P0041,スキンケア プレミアム,美容・健康,スキンケア,東北,S012,6,24220.13,10200.0
TRX003097,2025-08-07,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東海,S009,8,569188.3,293600.0
TRX003529,2025-08-07,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,九州,S011,4,15923.7,8400.0
TRX000287,2025-08-08,P0027,インスタント食品 プレミアム,食品,インスタント食品,東北,S012,1,1132.14,800.0
TRX000598,2025-08-08,P0039,水泳 プレミアム,スポーツ,水泳,九州,S010,2,36662.87,20600.0
TRX001419,2025-08-08,P0041,スキンケア プレミアム,美容・健康,スキンケア,中国・四国,S016,2,7674.44,3400.0
TRX001508,2025-08-08,P0011,メンズトップス プレミアム,衣料品,メンズトップス,中国・四国,S016,5,16418.14,8500.0
TRX002524,2025-08-08,P0042,スキンケア スタンダード,美容・健康,スキンケア,九州,S011,4,30085.24,15600.0
TRX004874,2025-08-08,P0049,フレグランス プレミアム,美容・健康,フレグランス,関東,S004,3,16487.38,8400.0
TRX000713,2025-08-09,P0036,ランニング スタンダード,スポーツ,ランニング,東海,S008,4,60458.03,31600.0
TRX000941,2025-08-09,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,九州,S011,5,572609.01,261500.0
TRX001055,2025-08-09,P0004,タブレット スタンダード,家電,タブレット,北海道,S014,5,54223.79,26000.0
TRX001250,2025-08-09,P0007,イヤホン プレミアム,家電,イヤホン,中国・四国,S016,3,296737.26,137400.0
TRX001659,2025-08-09,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,九州,S011,3,47172.05,20100.0
TRX003089,2025-08-09,P0049,フレグランス プレミアム,美容・健康,フレグランス,九州,S010,1,5399.29,2800.0
TRX003121,2025-08-09,P0007,イヤホン プレミアム,家電,イヤホン,東海,S009,4,433299.14,183200.0
TRX004199,2025-08-09,P0027,インスタント食品 プレミアム,食品,インスタント食品,関西,S006,3,3518.12,2400.0
TRX004325,2025-08-09,P0022,スナック菓子 スタンダード,食品,スナック菓子,北海道,S014,1,2037.8,1100.0
TRX004542,2025-08-09,P0001,スマートフォン プレミアム,家電,スマートフォン,東海,S009,6,558100.44,250800.0
TRX000183,2025-08-10,P0015,ボトムス プレミアム,衣料品,ボトムス,中国・四国,S016,7,71593.48,32900.0
TRX000199,2025-08-10,P0026,健康食品 スタンダード,食品,健康食品,北海道,S014,3,1253.92,600.0
TRX000544,2025-08-10,P0028,インスタント食品 スタンダード,食品,インスタント食品,中国・四国,S016,8,14811.17,7200.0
TRX000811,2025-08-10,P0018,アウター スタンダード,衣料品,アウター,関西,S007,1,4094.37,2000.0
TRX001168,2025-08-10,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,関西,S007,2,3633.41,1800.0
TRX002337,2025-08-10,P0013,レディーストップス プレミアム,衣料品,レディーストップス,東北,S012,1,13747.83,6300.0
TRX002562,2025-08-10,P0002,スマートフォン スタンダード,家電,スマートフォン,東海,S009,1,97179.39,57200.0
TRX002672,2025-08-10,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,中国・四国,S015,2,139633.07,73400.0
TRX003077,2025-08-10,P0023,飲料 プレミアム,食品,飲料,九州,S010,4,4548.32,2000.0
TRX003192,2025-08-10,P0021,スナック菓子 プレミアム,食品,スナック菓子,関東,S004,1,818.97,500.0
TRX003286,2025-08-10,P0050,フレグランス スタンダード,美容・健康,フレグランス,関西,S006,3,9703.91,4500.0
TRX003564,2025-08-10,P0045,サプリメント プレミアム,美容・健康,サプリメント,中国・四国,S015,4,34116.97,15600.0
TRX003952,2025-08-10,P0020,シューズ スタンダード,衣料品,シューズ,関西,S005,1,18938.68,11100.0
TRX004601,2025-08-10,P0014,レディーストップス スタンダード,衣料品,レディーストップス,関東,S002,11,263927.07,154000.0
TRX000727,2025-08-11,P0015,ボトムス プレミアム,衣料品,ボトムス,東海,S009,1,9649.54,4700.0
TRX000816,2025-08-11,P0018,アウター スタンダード,衣料品,アウター,九州,S010,5,22000.84,10000.0
TRX003012,2025-08-11,P0019,シューズ プレミアム,衣料品,シューズ,関東,S003,1,17183.33,8600.0
TRX003417,2025-08-11,P0024,飲料 スタンダード,食品,飲料,関東,S002,6,3848.8,3000.0
TRX003757,2025-08-11,P0007,イヤホン プレミアム,家電,イヤホン,関西,S006,1,105514.73,45800.0
TRX003896,2025-08-11,P0027,インスタント食品 プレミアム,食品,インスタント食品,関西,S005,6,6671.65,4800.0
TRX003955,2025-08-11,P0039,水泳 プレミアム,スポーツ,水泳,東北,S013,2,37263.63,20600.0
TRX004196,2025-08-11,P0042,スキンケア スタンダード,美容・健康,スキンケア,東海,S008,6,44646.58,23400.0
TRX004501,2025-08-11,P0019,シューズ プレミアム,衣料品,シューズ,関東,S002,5,94615.9,43000.0
TRX000365,2025-08-12,P0021,スナック菓子 プレミアム,食品,スナック菓子,東北,S013,4,3772.28,2000.0
TRX000920,2025-08-12,P0006,ノートPC スタンダード,家電,ノートPC,関東,S004,6,575228.06,271200.0
TRX001105,2025-08-12,P0035,ランニング プレミアム,スポーツ,ランニング,関西,S006,6,158282.93,97200.0
TRX001631,2025-08-12,P0050,フレグランス スタンダード,美容・健康,フレグランス,東北,S012,2,6650.27,3000.0
TRX001651,2025-08-12,P0007,イヤホン プレミアム,家電,イヤホン,北海道,S014,1,108307.2,45800.0
TRX002351,2025-08-12,P0022,スナック菓子 スタンダード,食品,スナック菓子,九州,S011,5,9440.72,5500.0
TRX002450,2025-08-12,P0025,健康食品 プレミアム,食品,健康食品,北海道,S014,6,9657.71,4200.0
TRX003730,2025-08-12,P0045,サプリメント プレミアム,美容・健康,サプリメント,東北,S012,2,16762.25,7800.0
TRX003874,2025-08-12,P0027,インスタント食品 プレミアム,食品,インスタント食品,東北,S012,1,1155.31,800.0
TRX004375,2025-08-12,P0007,イヤホン プレミアム,家電,イヤホン,東海,S008,7,706903.83,320600.0
TRX004413,2025-08-12,P0042,スキンケア スタンダード,美容・健康,スキンケア,東海,S009,2,14793.65,7800.0
TRX004436,2025-08-12,P0032,フィットネス用品 スタンダード,スポーツ,フィットネス用品,関西,S006,1,34598.03,15700.0
TRX004677,2025-08-12,P0001,スマートフォン プレミアム,家電,スマートフォン,東海,S009,1,95219.09,41800.0
TRX001358,2025-08-13,P0021,スナック菓子 プレミアム,食品,スナック菓子,東北,S012,4,3384.64,2000.0
TRX002355,2025-08-13,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,関西,S005,4,421956.24,209200.0
TRX003196,2025-08-13,P0027,インスタント食品 プレミアム,食品,インスタント食品,九州,S010,5,5589.38,4000.0
TRX003209,2025-08-13,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,東海,S008,5,8273.89,4500.0
TRX000295,2025-08-14,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,東海,S008,4,13680.92,7200.0
TRX000574,2025-08-14,P0042,スキンケア スタンダード,美容・健康,スキンケア,中国・四国,S015,5,34664.94,19500.0
TRX000788,2025-08-14,P0023,飲料 プレミアム,食品,飲料,中国・四国,S016,2,2222.81,1000.0
TRX001649,2025-08-14,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,九州,S011,3,190834.61,110100.0
TRX001784,2025-08-14,P0050,フレグランス スタンダード,美容・健康,フレグランス,北海道,S014,6,19908.19,9000.0
TRX001864,2025-08-14,P0028,インスタント食品 スタンダード,食品,インスタント食品,関西,S007,7,12748.87,6300.0
TRX004743,2025-08-14,P0019,シューズ プレミアム,衣料品,シューズ,北海道,S014,4,70731.03,34400.0
TRX000353,2025-08-15,P0005,ノートPC プレミアム,家電,ノートPC,関東,S004,3,268154.7,153900.0
TRX000749,2025-08-15,P0026,健康食品 スタンダード,食品,健康食品,中国・四国,S015,6,2355.65,1200.0
TRX001213,2025-08-15,P0049,フレグランス プレミアム,美容・健康,フレグランス,関東,S002,2,10183.43,5600.0
TRX001255,2025-08-15,P0007,イヤホン プレミアム,家電,イヤホン,東北,S013,3,317703.59,137400.0
TRX003456,2025-08-15,P0008,イヤホン スタンダード,家電,イヤホン,関東,S003,3,340232.3,146700.0
TRX001132,2025-08-16,P0015,ボトムス プレミアム,衣料品,ボトムス,東北,S012,1,10370.63,4700.0
TRX001197,2025-08-16,P0023,飲料 プレミアム,食品,飲料,中国・四国,S015,7,7360.83,3500.0
TRX002053,2025-08-16,P0006,ノートPC スタンダード,家電,ノートPC,東海,S009,6,560404.52,271200.0
TRX002656,2025-08-16,P0045,サプリメント プレミアム,美容・健康,サプリメント,東北,S013,4,31601.14,15600.0
TRX003760,2025-08-16,P0039,水泳 プレミアム,スポーツ,水泳,関東,S004,1,18616.31,10300.0
TRX005177,2025-08-16,P0002,スマートフォン スタンダード,家電,スマートフォン,東海,S008,1,103210.84,57200.0
TRX002857,2025-08-17,P0014,レディーストップス スタンダード,衣料品,レディーストップス,東北,S013,4,103884.44,56000.0
TRX003276,2025-08-17,P0028,インスタント食品 スタンダード,食品,インスタント食品,関東,S003,7,12822.16,6300.0
TRX001108,2025-08-18,P0003,タブレット プレミアム,家電,タブレット,関西,S005,1,12427.63,6400.0
TRX001398,2025-08-18,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,北海道,S014,6,90873.32,40200.0
TRX002308,2025-08-18,P0031,フィットネス用品 プレミアム,スポーツ,フィットネス用品,九州,S010,4,151787.6,65200.0
TRX003670,2025-08-18,P0036,ランニング スタンダード,スポーツ,ランニング,中国・四国,S016,6,99378.22,47400.0
TRX003673,2025-08-18,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,中国・四国,S015,7,13149.89,5600.0
TRX000219,2025-08-19,P0043,ヘアケア プレミアム,美容・健康,ヘアケア,関西,S006,2,3597.55,1800.0
TRX000596,2025-08-19,P0049,フレグランス プレミアム,美容・健康,フレグランス,関東,S001,4,21656.86,11200.0
TRX001612,2025-08-19,P0003,タブレット プレミアム,家電,タブレット,関東,S002,5,59679.36,32000.0
TRX002886,2025-08-19,P0006,ノートPC スタンダード,家電,ノートPC,関西,S005,5,468384.92,226000.0
TRX004551,2025-08-19,P0006,ノートPC スタンダード,家電,ノートPC,東海,S008,5,480072.64,226000.0
TRX001911,2025-08-20,P0030,調味料 スタンダード,食品,調味料,関東,S002,3,1185.14,900.0
TRX003144,2025-08-20,P0033,アウトドア プレミアム,スポーツ,アウトドア,九州,S011,7,84450.09,46200.0
TRX004287,2025-08-20,P0039,水泳 プレミアム,スポーツ,水泳,北海道,S014,1,18394.33,10300.0
TRX000533,2025-08-21,P0007,イヤホン プレミアム,家電,イヤホン,関西,S005,5,519408.01,229000.0
TRX001975,2025-08-21,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,東北,S012,2,7677.6,4200.0
TRX004102,2025-08-21,P0015,ボトムス プレミアム,衣料品,ボトムス,関西,S005,7,66659.21,32900.0
TRX004141,2025-08-21,P0050,フレグランス スタンダード,美容・健康,フレグランス,関西,S006,3,10068.51,4500.0
TRX004967,2025-08-21,P0049,フレグランス プレミアム,美容・健康,フレグランス,関東,S003,4,20656.49,11200.0
TRX000630,2025-08-22,P0019,シューズ プレミアム,衣料品,シューズ,九州,S010,6,107152.09,51600.0
TRX001341,2025-08-22,P0006,ノートPC スタンダード,家電,ノートPC,中国・四国,S015,6,553378.9,271200.0
TRX002411,2025-08-22,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,関西,S005,1,3954.94,2100.0
TRX004041,2025-08-22,P0028,インスタント食品 スタンダード,食品,インスタント食品,中国・四国,S015,3,5418.1,2700.0
TRX004606,2025-08-22,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,北海道,S014,2,10640.09,7200.0
TRX004935,2025-08-22,P0031,フィットネス用品 プレミアム,スポーツ,フィットネス用品,九州,S010,3,104765.15,48900.0
TRX001431,2025-08-23,P0016,ボトムス スタンダード,衣料品,ボトムス,九州,S011,5,116099.43,59000.0
TRX002104,2025-08-23,P0025,健康食品 プレミアム,食品,健康食品,中国・四国,S015,2,3203.21,1400.0
TRX002872,2025-08-23,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,北海道,S014,5,9417.79,4000.0
TRX003006,2025-08-23,P0007,イヤホン プレミアム,家電,イヤホン,東海,S009,4,396425.27,183200.0
TRX003194,2025-08-23,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,東海,S008,4,6579.87,3200.0
TRX004070,2025-08-23,P0046,サプリメント スタンダード,美容・健康,サプリメント,中国・四国,S015,5,11234.23,5000.0
TRX004481,2025-08-23,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,関西,S006,4,251411.6,146800.0
TRX001526,2025-08-24,P0002,スマートフォン スタンダード,家電,スマートフォン,東北,S012,1,108504.61,57200.0
TRX002689,2025-08-24,P0040,水泳 スタンダード,スポーツ,水泳,東海,S009,6,243766.52,121200.0
TRX002931,2025-08-24,P0027,インスタント食品 プレミアム,食品,インスタント食品,関東,S003,1,1240.76,800.0
TRX002891,2025-08-25,P0001,スマートフォン プレミアム,家電,スマートフォン,関東,S004,8,705683.71,334400.0
TRX003275,2025-08-25,P0023,飲料 プレミアム,食品,飲料,関西,S007,8,8036.74,4000.0
TRX003383,2025-08-25,P0025,健康食品 プレミアム,食品,健康食品,九州,S010,1,1451.06,700.0
TRX003545,2025-08-25,P0008,イヤホン スタンダード,家電,イヤホン,東海,S008,1,112297.88,48900.0
TRX005063,2025-08-25,P0022,スナック菓子 スタンダード,食品,スナック菓子,東海,S008,1,1863.68,1100.0
TRX005105,2025-08-25,P0004,タブレット スタンダード,家電,タブレット,中国・四国,S015,3,35454.47,15600.0
TRX000493,2025-08-26,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,九州,S011,6,19340.47,10800.0
TRX000646,2025-08-26,P0033,アウトドア プレミアム,スポーツ,アウトドア,関西,S005,2,23492.72,13200.0
TRX001424,2025-08-26,P0003,タブレット プレミアム,家電,タブレット,九州,S010,5,58010.6,32000.0
TRX003084,2025-08-26,P0035,ランニング プレミアム,スポーツ,ランニング,中国・四国,S015,1,23799.12,16200.0
TRX003124,2025-08-26,P0015,ボトムス プレミアム,衣料品,ボトムス,中国・四国,S015,6,57089.93,28200.0
TRX005184,2025-08-26,P0018,アウター スタンダード,衣料品,アウター,北海道,S014,3,13045.82,6000.0
TRX000124,2025-08-27,P0022,スナック菓子 スタンダード,食品,スナック菓子,中国・四国,S015,3,6186.77,3300.0
TRX000451,2025-08-27,P0006,ノートPC スタンダード,家電,ノートPC,北海道,S014,3,273886.39,135600.0
TRX001181,2025-08-27,P0049,フレグランス プレミアム,美容・健康,フレグランス,九州,S010,7,36228.47,19600.0
TRX001918,2025-08-27,P0049,フレグランス プレミアム,美容・健康,フレグランス,東北,S013,5,27887.01,14000.0
TRX002234,2025-08-27,P0017,アウター プレミアム,衣料品,アウター,関西,S007,5,19416.58,9000.0
TRX002425,2025-08-27,P0042,スキンケア スタンダード,美容・健康,スキンケア,関東,S001,7,50090.52,27300.0
TRX002557,2025-08-27,P0027,インスタント食品 プレミアム,食品,インスタント食品,関西,S006,4,4521.78,3200.0
TRX002899,2025-08-27,P0027,インスタント食品 プレミアム,食品,インスタント食品,東北,S013,3,3720.37,2400.0
TRX003252,2025-08-27,P0029,調味料 プレミアム,食品,調味料,北海道,S014,1,1328.66,700.0
TRX003272,2025-08-27,P0018,アウター スタンダード,衣料品,アウター,中国・四国,S015,2,8315.88,4000.0
